CustomerID,Recency,Frequency,Monetary,Cluster
15416.0,65,4,3763.2,1
15417.0,85,1,508.8,1
15419.0,25,1,84.74,1
15421.0,59,4,936.44,1
15422.0,323,2,97.7,0
15423.0,38,1,7.5,1
15424.0,254,2,304.14,0
15426.0,19,5,1447.39,1
15427.0,33,3,1454.1,1
15428.0,15,1,75.06,1
15429.0,27,2,360.03000000000003,1
15432.0,23,1,171.19,1
15433.0,214,2,533.3,0
15434.0,8,5,846.36,1
15435.0,22,1,149.29,1
15436.0,12,3,1122.53,1
15437.0,262,1,200.16,0
15438.0,131,1,156.57999999999998,1
15440.0,55,3,383.68,1
15443.0,2,7,3132.15,1
15444.0,9,2,1418.26,1
15445.0,264,1,113.5,0
15447.0,331,1,155.17,0
15448.0,313,1,494.64,0
15449.0,26,3,923.16,1
15450.0,30,1,429.84,1
15452.0,30,3,538.73,1
15453.0,2,7,1388.37,1
15454.0,362,1,179.1,0
15456.0,283,3,394.3,0
15457.0,262,1,237.07,0
15458.0,25,1,142.92,1
15460.0,354,1,216.76,0
15462.0,94,3,144.6,1
15463.0,29,1,119.3,1
15464.0,338,1,1048.85,0
15465.0,20,18,3942.94,3
15466.0,85,1,334.53,1
15467.0,9,3,524.88,1
15468.0,51,2,467.51,1
15469.0,50,2,538.55,1
15471.0,2,1,387.88,1
15472.0,113,1,371.56,1
15475.0,77,1,454.11,1
15478.0,40,2,1140.74,1
15482.0,16,11,3898.08,3
15483.0,161,4,209.81,0
15484.0,1,4,2676.37,1
15485.0,30,3,1975.36,1
15488.0,93,1,15.0,1
15489.0,23,3,894.04,1
15491.0,95,6,2880.89,1
15492.0,28,2,645.54,1
15493.0,33,5,2001.8,1
15494.0,21,2,1173.53,1
15497.0,18,2,771.0,1
15498.0,3,27,12576.17,3
15500.0,8,4,1096.28,1
15502.0,16,12,8065.22,3
15503.0,363,1,147.09,0
15504.0,81,1,52.83,1
15505.0,53,5,2027.46,1
15506.0,23,3,803.34,1
15507.0,172,1,492.36,0
15508.0,189,6,926.83,0
15510.0,331,1,250.0,0
15511.0,12,5,909.23,1
15512.0,156,2,121.0,0
15513.0,33,17,10883.62,3
15514.0,12,10,2165.59,1
15516.0,45,3,62.43,1
15517.0,233,1,259.47,0
15518.0,64,8,1891.33,1
15520.0,2,1,320.7,1
15521.0,40,8,2698.16,1
15522.0,33,2,327.5,1
15523.0,84,1,97.01,1
15524.0,25,1,440.0,1
15525.0,2,3,825.92,1
15526.0,33,2,148.44,1
15527.0,19,8,2327.54,1
15528.0,254,1,171.33,0
15529.0,23,11,3796.51,3
15530.0,22,4,1412.11,1
15531.0,8,2,2000.6,1
15532.0,25,4,1566.89,1
15533.0,19,3,728.37,1
15535.0,173,4,536.4,0
15537.0,163,1,110.92,0
15539.0,7,1,478.46,1
15540.0,11,1,185.22,1
15541.0,114,1,85.13000000000001,1
15543.0,288,1,127.86,0
15544.0,9,9,3504.71,1
15545.0,54,2,292.72,1
15547.0,7,14,4608.12,3
15549.0,77,3,1643.26,1
15550.0,4,4,575.63,1
15551.0,37,1,429.22,1
15552.0,217,1,90.12,0
15553.0,60,1,437.23,1
15554.0,278,1,217.2,0
15555.0,12,16,4737.55,3
15556.0,24,1,229.77,1
15557.0,29,1,383.65,1
15561.0,12,4,800.59,1
15563.0,22,3,1269.28,1
15565.0,50,2,173.16,1
15567.0,19,1,74.65,1
15568.0,3,3,758.29,1
15569.0,132,2,71.91,1
15570.0,7,12,4107.68,3
15571.0,12,4,599.55,1
15572.0,5,7,2498.78,1
15573.0,32,2,548.41,1
15574.0,178,4,672.01,0
15576.0,38,1,701.63,1
15577.0,151,3,258.88,0
15578.0,162,1,127.1,0
15579.0,69,2,348.6,1
15581.0,121,13,3679.97,3
15582.0,25,3,682.9100000000001,1
15584.0,24,4,680.11,1
15585.0,177,1,455.3,0
15587.0,50,3,305.28,1
15589.0,256,3,478.53,0
15592.0,47,1,314.66,1
15593.0,71,1,199.8,1
15594.0,16,5,1765.9,1
15596.0,101,5,1406.59,1
15597.0,35,1,324.57,1
15598.0,53,1,240.68,1
15599.0,27,2,730.54,1
15601.0,11,14,6308.12,3
15602.0,8,7,691.75,1
15604.0,52,1,216.39,1
15605.0,36,5,1198.23,1
15606.0,61,9,2757.92,1
15607.0,337,1,104.76,0
15608.0,60,3,932.76,1
15609.0,184,1,298.48,0
15610.0,52,1,112.46,1
15611.0,10,13,1204.81,1
15612.0,36,2,195.15,1
15615.0,10,22,9022.08,3
15618.0,33,4,776.851,1
15619.0,11,1,191.40000000000003,1
15620.0,57,3,1547.3,1
15621.0,4,3,202.01,1
15622.0,43,9,3695.64,1
15623.0,141,1,301.03,0
15624.0,117,4,566.85,1
15625.0,104,4,1161.42,1
15626.0,75,2,602.36,1
15628.0,5,9,2797.04,1
15630.0,45,2,1162.95,1
15632.0,16,8,3082.15,1
15634.0,17,1,243.55,1
15636.0,90,2,724.76,1
15637.0,53,1,223.36,1
15639.0,134,1,425.32,1
15640.0,4,14,10208.88,3
15641.0,105,4,1812.92,1
15643.0,192,3,664.0,0
15644.0,166,4,813.0,0
15645.0,19,1,530.4100000000001,1
15646.0,158,3,419.92,0
15648.0,204,2,599.35,0
15651.0,37,3,491.66,1
15652.0,91,1,337.74,1
15653.0,116,1,48.0,1
15654.0,9,2,395.91,1
15655.0,243,1,560.67,0
15656.0,45,4,748.5,1
15657.0,23,1,30.0,1
15658.0,190,5,1024.1,0
15659.0,44,1,275.85,1
15660.0,25,9,1560.54,1
15661.0,317,1,19.8,0
15663.0,106,1,124.1,1
15664.0,51,1,386.43,1
15665.0,168,2,1993.85,0
15667.0,40,1,301.32,1
15669.0,40,4,512.5,1
15670.0,297,1,173.05,0
15671.0,19,7,1272.21,1
15673.0,88,4,2815.2,1
15674.0,73,5,2363.92,1
15675.0,81,3,258.61,1
15676.0,19,3,3337.72,1
15677.0,49,1,657.23,1
15678.0,53,1,290.3,1
15679.0,24,4,690.98,1
15680.0,9,3,1212.84,1
15681.0,25,5,1426.16,1
15683.0,117,1,152.95,1
15687.0,9,9,2979.18,1
15689.0,120,2,254.1,1
15690.0,4,2,201.48,1
15692.0,28,1,191.04,1
15694.0,8,13,3622.06,3
15695.0,267,2,396.06,0
15696.0,33,8,2736.46,1
15699.0,18,1,309.65,1
15700.0,172,2,655.88,0
15701.0,2,4,1511.9,1
15703.0,265,1,211.5,0
15704.0,140,4,2224.42,1
15705.0,201,1,83.1,0
15706.0,64,4,1060.56,1
15707.0,35,4,930.46,1
15708.0,41,7,3323.92,1
15709.0,284,1,69.65,0
15712.0,9,5,970.6,1
15713.0,143,2,356.7,0
15714.0,12,2,330.88,1
15716.0,146,4,867.29,1
15717.0,234,1,150.3,0
15719.0,33,13,5045.61,3
15720.0,24,1,587.03,1
15721.0,12,1,503.08,1
15722.0,36,4,1104.52,1
15723.0,365,1,203.1,0
15724.0,201,2,218.25,0
15725.0,15,1,415.25,1
15727.0,17,7,4732.41,3
15729.0,213,1,85.0,0
15730.0,66,3,1106.96,1
15732.0,212,2,280.2,0
15733.0,283,1,162.3,0
15734.0,115,2,716.95,1
15737.0,15,8,1165.8,1
15738.0,19,16,3838.84,3
15739.0,66,1,77.6,1
15740.0,49,1,126.8,1
15743.0,16,4,784.46,1
15744.0,78,1,6.959999999999999,1
15745.0,19,4,1094.59,1
15746.0,134,1,182.96,1
15747.0,13,3,765.24,1
15748.0,40,1,149.31,1
15750.0,3,8,2362.88,1
15752.0,40,7,2625.2,1
15754.0,51,3,458.57,1
15755.0,10,6,2308.09,1
15756.0,61,4,532.96,1
15757.0,66,2,685.38,1
15758.0,25,1,205.25,1
15759.0,218,3,253.04,0
15762.0,65,2,583.75,1
15763.0,32,2,1086.92,1
15764.0,88,6,3097.57,1
15766.0,64,1,315.06,1
15768.0,116,3,621.8299999999999,1
15769.0,235,1,122.04,0
15773.0,6,1,128.8,1
15774.0,69,1,270.8,1
15775.0,245,1,104.9,0
15776.0,133,1,234.78,1
15777.0,241,3,475.91,0
15780.0,184,3,475.28,0
15781.0,25,3,345.46,1
15782.0,10,3,1899.78,1
15783.0,11,1,197.82,1
15785.0,33,5,1719.57,1
15786.0,46,3,4891.4,1
15787.0,26,3,948.05,1
15789.0,358,1,297.66,0
15790.0,10,1,205.73,1
15791.0,44,2,1527.37,1
15793.0,15,2,150.57,1
15795.0,150,1,603.17,0
15796.0,1,8,2711.56,1
15797.0,319,1,15.0,0
15799.0,76,3,852.29,1
15800.0,107,2,699.08,1
15801.0,46,3,1063.95,1
15802.0,143,1,451.42,0
15803.0,51,1,154.86,1
15804.0,1,13,4136.43,3
15805.0,23,16,5043.8,3
15806.0,46,3,671.22,1
15807.0,50,3,903.9,1
15808.0,306,4,3548.67,0
15809.0,36,5,497.05,1
15810.0,79,4,1391.98,1
15811.0,22,6,2181.18,1
15812.0,107,4,632.1800000000001,1
15813.0,208,2,1095.11,0
15814.0,17,4,1324.69,1
15815.0,64,3,602.58,1
15819.0,49,4,1805.37,1
15820.0,320,1,116.98,0
15821.0,44,2,570.96,1
15822.0,3,2,885.47,1
15823.0,372,1,15.0,0
15825.0,172,1,474.94,0
15826.0,56,3,1488.67,1
15827.0,73,14,1836.09,1
15829.0,99,2,543.3199999999999,1
15830.0,38,1,576.0,1
15831.0,58,3,474.09,1
15832.0,254,1,836.79,0
15834.0,70,4,2168.83,1
15835.0,44,4,954.09,1
15836.0,50,1,137.37,1
15837.0,65,1,391.98,1
15838.0,25,5,717.84,1
15839.0,33,3,1022.21,1
15840.0,59,2,334.8,1
15841.0,73,4,735.0,1
15843.0,304,1,118.95000000000002,0
15844.0,46,1,130.73999999999998,1
15845.0,18,8,3339.57,1
15847.0,38,2,328.79,1
15850.0,19,2,216.89,1
15852.0,187,2,160.71,0
15853.0,52,1,110.8,1
15854.0,4,11,2041.06,1
15855.0,137,5,712.24,1
15856.0,4,25,9933.61,3
15857.0,19,1,174.6,1
15858.0,16,5,1398.23,1
15860.0,41,8,959.21,1
15861.0,12,8,3000.26,1
15862.0,8,4,771.44,1
15863.0,26,2,68.84,1
15864.0,67,3,442.2000000000001,1
15865.0,41,3,871.73,1
15866.0,101,1,230.53,1
15867.0,5,15,3706.8,3
15869.0,277,2,119.4,0
15870.0,33,1,354.09000000000003,1
15872.0,15,2,360.93,1
15874.0,64,7,2202.4,1
15877.0,2,2,451.28,1
15880.0,369,1,343.28000000000003,0
15881.0,312,4,234.09,0
15882.0,199,4,425.7600000000001,0
15883.0,2,2,396.48,1
15885.0,93,3,379.35,1
15886.0,60,1,114.45,1
15888.0,81,1,168.31,1
15889.0,157,2,446.87,0
15891.0,227,1,480.96,0
15894.0,253,2,263.55,0
15895.0,150,1,21.85,0
15897.0,194,2,96.43,0
15898.0,1,5,941.63,1
15899.0,369,1,56.25,0
15900.0,24,1,351.11,1
15901.0,17,3,346.76,1
15903.0,10,7,2366.64,1
15904.0,8,1,164.68,1
15906.0,20,7,1567.69,1
15907.0,4,3,967.45,1
15909.0,174,1,191.94,0
15910.0,1,8,1232.18,1
15912.0,178,2,264.62,0
15916.0,16,8,1523.77,1
15917.0,248,1,123.1,0
15918.0,191,2,334.23,0
15919.0,20,2,639.89,1
15920.0,154,4,167.5,0
15921.0,173,1,254.91,0
15922.0,373,1,248.9,0
15923.0,373,1,96.2,0
15925.0,194,1,207.15,0
15930.0,67,1,426.63,1
15932.0,4,8,1703.11,1
15933.0,21,3,1060.9,1
15935.0,239,2,416.86,0
15937.0,64,1,145.35,1
15938.0,112,5,314.58,1
15939.0,90,12,888.91,1
15940.0,311,1,35.8,0
15942.0,134,1,292.44,1
15944.0,277,1,325.1,0
15945.0,365,1,13.6,0
15947.0,83,1,572.04,1
15948.0,8,2,931.84,1
15949.0,17,2,349.6,1
15950.0,32,4,1765.51,1
15951.0,9,2,708.22,1
15952.0,34,4,787.85,1
15953.0,15,8,1057.58,1
15955.0,24,14,4033.66,3
15957.0,32,1,428.89,1
15958.0,74,1,104.35,1
15963.0,20,2,470.76,1
15965.0,17,4,830.52,1
15967.0,23,2,418.83,1
15969.0,3,3,666.1,1
15970.0,304,1,314.1,0
15971.0,53,7,273.05,1
15973.0,367,1,231.5,0
15974.0,39,7,3271.71,1
15975.0,84,1,371.01,1
15976.0,165,2,423.38,0
15977.0,17,2,768.17,1
15978.0,77,1,1014.18,1
15980.0,89,3,1250.0,1
15981.0,25,8,2328.48,1
15983.0,22,4,1211.66,1
15984.0,3,9,2079.25,1
15985.0,123,2,620.1800000000001,1
15986.0,30,1,126.12,1
15987.0,12,6,956.1,1
15988.0,19,1,154.03,1
15990.0,44,2,709.91,1
15992.0,4,1,41.99,1
15993.0,9,7,2768.53,1
15994.0,55,1,382.07,1
15996.0,88,6,1060.68,1
15998.0,37,5,3082.41,1
16003.0,30,5,2588.37,1
16005.0,12,4,615.39,1
16006.0,211,1,101.4,0
16007.0,48,4,1674.1,1
16008.0,24,3,460.06,1
16009.0,22,4,992.71,1
16010.0,246,3,407.5,0
16011.0,8,16,3298.33,3
16012.0,35,3,1276.37,1
16013.0,8,8,1045.1,1
16014.0,38,3,662.38,1
16015.0,4,3,584.1899999999999,1
16016.0,3,8,1508.76,1
16017.0,47,1,211.88,1
16018.0,39,2,394.86,1
16019.0,47,9,3515.28,1
16020.0,17,3,749.01,1
16022.0,260,1,628.28,0
16023.0,46,3,719.81,1
16024.0,12,1,224.6,1
16025.0,30,1,439.66,1
16026.0,43,1,236.09,1
16027.0,137,4,280.5,1
16029.0,66,22,10326.9,3
16030.0,310,1,320.8,0
16031.0,92,2,548.94,1
16033.0,6,20,8816.4,3
16034.0,196,3,407.1,0
16036.0,87,2,615.64,1
16037.0,270,3,855.02,0
16038.0,8,3,471.78,1
16040.0,65,3,1258.11,1
16042.0,22,5,1173.87,1
16043.0,37,4,695.99,1
16045.0,120,4,1340.7,1
16048.0,373,2,256.44,0
16049.0,40,3,1096.67,1
16050.0,174,1,93.38,0
16052.0,54,1,343.34,1
16053.0,33,2,1252.75,1
16054.0,145,1,770.46,0
16055.0,221,1,134.8,0
16056.0,45,1,624.05,1
16057.0,16,7,2263.12,1
16059.0,66,6,1459.86,1
16062.0,10,4,949.62,1
16063.0,260,1,335.32,0
16065.0,365,1,331.29,0
16066.0,17,5,1317.27,1
16070.0,22,2,852.15,1
16071.0,45,1,326.24,1
16072.0,288,1,577.6,0
16076.0,3,9,2107.41,1
16078.0,284,1,79.2,0
16079.0,17,3,159.14,1
16080.0,82,2,217.16,1
16081.0,56,5,2627.1,1
16083.0,101,2,606.14,1
16084.0,299,1,436.18,0
16085.0,23,5,939.75,1
16086.0,59,5,942.51,1
16091.0,155,2,315.06,0
16092.0,115,3,817.86,1
16093.0,107,1,17.0,1
16094.0,12,4,1078.23,1
16096.0,264,1,320.62,0
16097.0,240,1,185.05,0
16098.0,88,7,1721.01,1
16099.0,50,3,731.9,1
16101.0,71,1,1290.7,1
16102.0,42,3,1712.54,1
16103.0,7,6,1352.6,1
16104.0,62,1,302.36,1
16105.0,249,1,165.6,0
16106.0,66,1,108.38,1
16107.0,29,6,892.9000000000001,1
16108.0,85,1,828.58,1
16109.0,219,2,339.72,0
16110.0,45,3,1337.48,1
16112.0,143,2,100.7,0
16113.0,183,1,126.1,0
16114.0,171,1,135.75000000000003,0
16115.0,10,8,1667.97,1
16116.0,212,1,612.78,0
16117.0,190,1,232.21,0
16119.0,8,2,363.96,1
16120.0,59,3,588.1,1
16121.0,57,2,867.11,1
16122.0,73,4,342.18,1
16123.0,52,1,307.78,1
16124.0,317,1,249.0,0
16125.0,367,1,289.35,0
16126.0,29,4,5077.93,1
16127.0,39,1,656.25,1
16128.0,18,5,1880.22,1
16131.0,52,6,2390.94,1
16133.0,4,31,7441.28,3
16134.0,22,2,618.09,1
16135.0,263,1,517.55,0
16136.0,60,3,679.14,1
16139.0,19,3,635.41,1
16140.0,66,2,518.9,1
16141.0,88,1,620.4,1
16142.0,250,1,494.54,0
16143.0,3,6,2322.94,1
16144.0,247,1,175.2,0
16145.0,9,11,3480.65,3
16146.0,204,2,557.13,0
16147.0,134,1,361.08,1
16149.0,5,2,251.24,1
16150.0,43,5,2053.02,1
16152.0,269,1,1206.36,0
16153.0,50,5,1548.23,1
16156.0,9,9,3020.04,1
16157.0,16,3,417.05,1
16159.0,282,1,348.2,0
16160.0,65,1,173.09999999999997,1
16161.0,2,19,5531.81,3
16162.0,252,1,37.4,0
16163.0,365,1,254.1,0
16164.0,17,3,718.44,1
16168.0,11,23,1889.22,3
16169.0,8,4,1730.5700000000002,1
16170.0,51,6,1673.37,1
16171.0,59,1,73.2,1
16172.0,95,5,1116.81,1
16173.0,16,6,1418.32,1
16174.0,126,3,551.95,1
16175.0,94,4,1037.59,1
16177.0,50,1,331.95,1
16178.0,138,1,197.9,1
16179.0,61,1,215.83,1
16180.0,100,8,2082.88,1
16181.0,73,1,163.94,1
16182.0,72,1,102.65,1
16183.0,67,1,338.71000000000004,1
16184.0,64,6,960.63,1
16185.0,17,2,529.41,1
16186.0,23,12,3701.58,3
16187.0,32,15,5722.96,3
16188.0,45,4,967.82,1
16189.0,16,2,155.48,1
16190.0,40,1,184.84,1
16191.0,3,11,2863.52,1
16193.0,237,1,300.53,0
16198.0,75,1,400.681,1
16200.0,4,2,1080.62,1
16201.0,3,4,1790.67,1
16202.0,361,1,365.27,0
16203.0,59,4,592.9,1
16204.0,23,1,405.71,1
16205.0,31,4,633.5799999999999,1
16206.0,55,4,537.0600000000001,1
16207.0,25,1,394.38,1
16208.0,45,2,664.26,1
16209.0,89,5,779.18,1
16210.0,2,15,2407.3,3
16211.0,89,1,547.02,1
16212.0,19,2,690.34,1
16213.0,79,1,159.0,1
16214.0,171,3,1021.95,0
16215.0,81,1,242.35,1
16216.0,267,1,914.93,0
16217.0,235,2,304.25,0
16218.0,30,5,1381.98,1
16221.0,37,3,791.18,1
16222.0,318,1,846.72,0
16224.0,57,4,1241.7,1
16225.0,45,5,1096.32,1
16226.0,203,3,181.2,0
16227.0,225,1,314.22,0
16229.0,87,2,1010.6,1
16230.0,190,2,542.03,0
16232.0,44,4,795.88,1
16233.0,71,3,536.6800000000001,1
16235.0,41,5,867.31,1
16236.0,78,1,432.2,1
16239.0,57,2,414.2,1
16240.0,24,2,3115.42,1
16241.0,10,13,2587.71,3
16242.0,8,7,3580.53,1
16243.0,34,2,409.1,1
16244.0,212,2,1522.75,0
16245.0,24,3,1348.26,1
16247.0,170,1,84.68,0
16248.0,62,1,152.94,1
16249.0,53,5,1425.99,1
16250.0,261,2,389.44,0
16253.0,67,2,2207.68,1
16255.0,17,8,2444.91,1
16256.0,267,1,169.95000000000002,0
16257.0,177,1,46.95,0
16258.0,45,5,3588.01,1
16260.0,51,1,652.45,1
16261.0,17,4,746.83,1
16265.0,9,9,5224.96,3
16266.0,74,7,861.89,1
16268.0,71,2,667.65,1
16270.0,353,1,953.74,0
16271.0,3,5,1286.2,1
16272.0,117,1,411.7,1
16274.0,373,1,357.95,0
16275.0,197,1,519.07,0
16276.0,177,1,177.0,0
16278.0,100,1,566.38,1
16279.0,21,3,1450.3,1
16281.0,72,1,121.5,1
16282.0,340,1,137.7,0
16283.0,6,5,1546.21,1
16284.0,31,2,796.13,1
16287.0,170,1,125.22,0
16292.0,122,1,302.25,1
16293.0,22,10,2248.99,1
16295.0,10,4,1267.71,1
16297.0,269,1,294.34000000000003,0
16298.0,23,3,598.2,1
16302.0,127,1,233.22,1
16303.0,26,3,4073.93,1
16305.0,139,1,361.22,1
16306.0,214,6,585.17,0
16309.0,106,2,706.57,1
16311.0,18,2,597.54,1
16313.0,3,2,237.07,1
16315.0,331,1,226.37,0
16316.0,64,8,2917.67,1
16317.0,120,3,1251.53,1
16318.0,35,1,304.75,1
16319.0,218,1,404.4,0
16322.0,1,2,326.75,1
16324.0,128,3,428.68,1
16325.0,47,3,594.24,1
16326.0,6,14,3110.96,3
16327.0,14,6,3469.06,1
16330.0,18,3,139.41,1
16332.0,28,7,1543.2,1
16337.0,37,1,151.05,1
16338.0,157,1,214.8,0
16339.0,284,1,109.95,0
16340.0,107,1,535.15,1
16341.0,25,4,1073.87,1
16342.0,75,4,281.61,1
16343.0,16,2,370.48,1
16344.0,158,1,101.1,0
16345.0,44,1,575.41,1
16347.0,11,2,840.9300000000001,1
16348.0,32,7,1419.45,1
16349.0,291,1,53.5,0
16350.0,21,4,1102.55,1
16351.0,333,1,153.9,0
16352.0,18,2,494.44,1
16353.0,18,16,2761.55,3
16354.0,63,2,395.8,1
16356.0,198,3,211.77,0
16357.0,33,3,658.88,1
16358.0,1,4,2027.5,1
16359.0,7,8,960.96,1
16360.0,5,6,3412.66,1
16361.0,10,4,896.66,1
16362.0,32,5,720.73,1
16363.0,53,1,109.36,1
16364.0,12,2,707.04,1
16365.0,18,8,710.36,1
16366.0,19,1,327.3,1
16367.0,37,2,778.93,1
16368.0,2,2,483.39,1
16369.0,18,3,1438.04,1
16370.0,82,4,1320.56,1
16372.0,33,2,367.93,1
16374.0,66,2,473.03,1
16376.0,9,2,850.99,1
16378.0,247,3,362.95,0
16379.0,4,4,2057.68,1
16380.0,61,1,142.79,1
16383.0,75,2,590.24,1
16384.0,90,2,584.5,1
16385.0,60,3,555.89,1
16386.0,29,2,317.2,1
16387.0,323,1,94.36,0
16389.0,53,4,1095.51,1
16392.0,270,1,221.19,0
16393.0,2,13,3031.09,3
16394.0,57,5,786.44,1
16395.0,60,5,1320.58,1
16398.0,154,2,1552.2,0
16399.0,19,2,394.65,1
16400.0,95,1,303.93,1
16401.0,1,12,2683.04,3
16402.0,265,2,247.4,0
16403.0,312,1,177.5,0
16404.0,70,1,443.05,1
16405.0,302,2,74.85,0
16406.0,19,1,163.07,1
16407.0,13,10,1961.93,1
16409.0,36,5,1948.24,1
16411.0,19,2,214.65,1
16412.0,54,1,151.83,1
16413.0,57,1,262.2,1
16414.0,22,2,126.25,1
16415.0,44,1,201.65,1
16416.0,26,3,952.4,1
16418.0,45,3,675.27,1
16419.0,113,6,835.91,1
16422.0,17,37,3487.44,3
16423.0,25,1,285.28,1
16424.0,191,1,102.96,0
16425.0,302,1,302.7,0
16426.0,2,10,1866.49,1
16427.0,263,2,166.06,0
16429.0,106,1,284.55,1
16430.0,57,1,200.05,1
16431.0,213,3,567.21,0
16432.0,64,1,143.4,1
16433.0,28,1,184.26,1
16434.0,29,7,1477.25,1
16438.0,6,5,798.35,1
16440.0,8,5,3556.67,1
16441.0,67,2,381.2,1
16442.0,2,3,595.79,1
16444.0,46,4,603.67,1
16445.0,34,1,230.51,1
16446.0,206,1,2.9,0
16447.0,136,1,165.41,1
16448.0,198,1,188.89,0
16449.0,198,2,707.69,0
16450.0,150,1,311.92,0
16451.0,88,1,266.97,1
16454.0,45,2,6.9,1
16455.0,64,7,1841.18,1
16456.0,99,5,1449.07,1
16457.0,218,1,161.56,0
16458.0,3,18,3469.3,3
16460.0,28,3,807.04,1
16461.0,178,1,151.42,0
16462.0,74,3,136.0,1
16463.0,21,4,1312.48,1
16464.0,20,3,1256.72,1
16466.0,34,7,1487.12,1
16468.0,74,1,12.5,1
16469.0,24,4,650.43,1
16470.0,52,4,725.07,1
16471.0,275,1,223.95,0
16473.0,165,3,316.11,0
16474.0,7,7,1871.5,1
16475.0,88,4,502.7,1
16477.0,64,7,2466.62,1
16478.0,25,3,300.76,1
16479.0,10,2,300.83,1
16480.0,76,1,613.77,1
16482.0,16,1,167.34,1
16483.0,192,1,139.35,0
16484.0,174,2,404.3,0
16485.0,77,1,363.65,1
16488.0,33,3,402.0,1
16491.0,47,1,681.54,1
16493.0,80,4,1017.55,1
16494.0,297,1,723.93,0
16495.0,3,3,643.61,1
16496.0,9,3,1548.28,1
16497.0,50,6,2965.69,1
16498.0,161,2,100.97,0
16499.0,360,2,365.45,0
16500.0,5,6,400.86,1
16503.0,107,4,1431.93,1
16504.0,25,1,470.34,1
16506.0,20,2,90.3,1
16509.0,297,1,363.7,0
16510.0,372,1,248.1,0
16511.0,22,3,903.46,1
16513.0,5,4,874.59,1
16515.0,52,5,1505.03,1
16516.0,30,1,101.7,1
16517.0,277,1,162.7,0
16518.0,61,2,424.32,1
16519.0,25,2,215.08,1
16520.0,186,3,1046.57,0
16523.0,2,21,7215.59,3
16525.0,2,26,6098.49,3
16526.0,172,1,290.36,0
16527.0,81,1,228.06,1
16528.0,4,1,230.37,1
16529.0,190,1,455.25,0
16531.0,22,7,1204.87,1
16533.0,19,3,1016.72,1
16535.0,5,1,578.63,1
16536.0,110,1,548.97,1
16539.0,3,4,1388.81,1
16542.0,54,1,119.62,1
16545.0,165,1,101.7,0
16546.0,291,2,604.75,0
16549.0,10,10,4093.44,3
16550.0,109,5,2253.25,1
16551.0,96,3,525.88,1
16552.0,243,2,351.89000000000004,0
16553.0,205,6,1189.74,0
16554.0,42,3,837.1,1
16555.0,35,2,285.89,1
16556.0,67,7,3199.55,1
16557.0,24,2,236.85,1
16558.0,1,20,7290.77,3
16560.0,27,2,841.41,1
16561.0,6,2,511.12,1
16563.0,54,1,430.3,1
16565.0,364,1,35.7,0
16566.0,15,5,383.38,1
16567.0,194,2,593.2,0
16569.0,3,1,124.2,1
16570.0,15,10,2679.56,1
16571.0,27,3,1282.67,1
16572.0,127,3,1009.6,1
16573.0,85,2,663.61,1
16574.0,71,1,425.04,1
16581.0,183,1,105.84,0
16582.0,113,1,50.1,1
16583.0,374,1,233.45,0
16584.0,80,2,691.88,1
16586.0,249,1,463.95,0
16587.0,232,1,225.15,0
16589.0,71,3,459.24,1
16591.0,69,1,213.5,1
16592.0,4,16,3826.58,3
16593.0,51,2,260.43,1
16594.0,75,1,181.09,1
16595.0,61,1,360.16,1
16596.0,16,2,250.15,1
16597.0,4,1,44.24,1
16598.0,286,1,145.04999999999998,0
16600.0,4,6,710.8,1
16601.0,41,1,230.76,1
16602.0,36,1,514.16,1
16603.0,75,2,478.47,1
16607.0,18,13,3100.27,3
16609.0,15,7,5403.7,3
16610.0,219,1,75.66,0
16611.0,186,1,129.49,0
16612.0,33,4,1187.66,1
16613.0,70,1,618.59,1
16614.0,183,1,506.19,0
16616.0,15,2,500.42,1
16617.0,236,1,91.85,0
16618.0,31,5,2052.63,1
16619.0,264,1,226.21,0
16620.0,4,2,178.96,1
16621.0,52,4,737.16,1
16623.0,246,1,129.45,0
16624.0,81,2,546.59,1
16625.0,274,1,333.08,0
16626.0,1,17,3512.74,3
16627.0,79,1,304.08,1
16628.0,30,5,2188.05,1
16629.0,74,2,377.85,1
16633.0,17,6,2782.3,1
16634.0,223,2,217.9,0
16637.0,32,4,1066.51,1
16638.0,23,10,1518.6,1
16639.0,31,3,1257.51,1
16641.0,106,1,140.38,1
16642.0,5,2,583.63,1
16643.0,246,1,446.71,0
16644.0,178,2,833.78,0
16647.0,170,2,174.22,0
16648.0,43,1,267.26,1
16650.0,72,1,447.38,1
16652.0,59,6,3864.45,1
16653.0,16,2,1212.66,1
16654.0,141,4,529.87,1
16655.0,18,6,3324.66,1
16656.0,22,13,1444.28,1
16657.0,10,4,853.4,1
16658.0,368,1,123.24,0
16659.0,189,1,20.4,0
16660.0,16,2,205.97,1
16665.0,362,1,83.2,0
16666.0,19,1,118.98,1
16667.0,68,2,570.13,1
16668.0,15,6,286.56,1
16669.0,24,3,1370.87,1
16670.0,17,11,3968.82,3
16671.0,36,1,81.75,1
16672.0,2,17,5017.4,3
16674.0,55,2,319.61,1
16676.0,34,4,1592.12,1
16678.0,3,12,2668.51,3
16679.0,366,1,129.75,0
16680.0,43,1,183.7,1
16681.0,78,5,987.34,1
16682.0,5,5,451.32,1
16684.0,4,12,3221.04,3
16685.0,61,2,310.32,1
16686.0,47,7,2937.43,1
16688.0,1,4,1181.18,1
